"STATE","TEXT"
"PA","All banks conduct legalized fraud, but PNC does it under the radar.  This review has been a long time coming, but unfortunately, you won't care what I say until it happens to you. :)  Let's start with ATM's, you wanna use one?  Then you better use a PNC or an extra $2.50+ fee will be added on top of what ever the other ATM charges you.  That's right, lets say your in Tokyo (only 1 bank in the heart of Tokyo will accept your card anyway,  all others will fail ) and they say $5.00 fee (in Yen), well PNC will tag on their own $2.50+ just because they can.  What dicks you say? well let me also say another thing about international travel.  DON'T USE YOUR PNC CARD INTERNATIONALLY.  PNC uses Visa which they decided to set a 3% charge too.  So spend $100 PNC will take $3, ON EVERY PURCHASE.  My previous international travel bank Fidelity has since sold out, but before they only charged a 1% fee.  Before you laugh and giggle about pocket change then picture this.  International at that you can only pull out up to $200 from, sub-track 10% (3%+ ATM Fees) of that and realize that it goes directly into the pockets of your financial institution, of which your money is supposed to keep afloat while they rob you blind any which way they can. 
 
Sheetz ATM surcharge free?  Think again, Sheetz won't charge you, but PNC will. ."
"PA","Heads up: I haven't been in this location and don't even do my banking with PNC, so don't put much weight on this comment.  (I wouldn't if I was looking for a place to handle my money.) 
 
This place is a neighborhood eyesore - has to be the filthiest bank branch I've ever seen.  PNC is reasonably profitable, so why can't they spend a little cash to clean up their parking lot, plant some new trees (they let the current ones die), and pick up the thousands of cigarette butts from the front of their building?   I'm not asking for a renovation of the place, but a bank building should inspire confidence in what they're doing inside.  I wouldn't trust these guys with the bowl of pennies on my dresser."
"PA","I had the worst experience with David in the pharmacy. I had called to refill a prescription via the automated system (which I will never do again) and then had my husband go pick it up only to be told that it wasn't ready because they had to order it--so there was no way we could get it before we leave for a trip tomorrow. I called and unfortunately David answered the phone. I explained to him what happened and he kept rudely going on about how they had called me earlier. I explained to him that I hadn't received a call--no missed calls no voicemail and he just kept insisting that they had called. So when I said I don't like your stank attitude) he threatened to hang up on me. I'll file a complaint with his manager about the mistake and his rudeness and I'll pull my business, but the fact is he'll keep being rude and my child will still have to travel without his medication. Stay away!"
"PA","First off, if you're reading a review for RITE AID, I give you some mad props. I give them because you're either genuinely looking for the best damn place to buy pepto bismol, sweet tea, and emergency underwear, or you just got your girl preggo and you need a test--FAST!  
It's Rite Aid. I suppose this place could be better if they served some hot chili."
"PA","Staff is always helpful and the place is well stocked. You'd be surprised what they have there! Great selection of food, beauty items and medication. Great little place when you need to grab something quick."
"PA","Fabulous soaps, friendly owners, and convenient store hours."
"PA","Jay Design sells gorgeous bars of soap. I bought several scents as gifts for family and they fell in love with them. They smell wonderful and come beautifully wrapped in ornate paper. These bars of soap make perfect Christmas gifts."
"PA","I am so glad I discovered this place! Cute store w/ a super sweet elderly lady who works there :) I picked up a bar of olive oil soap that smells heavenly."
"PA","Gorgeous, high quality soaps that lather well and don't give me an allergic reaction. I especially love their Holiday/autumnal varieties and scents. A store a few blocks from my house used to carry them, which is how I got hooked, but the store recently closed for business. Luckily I can still get them online! 
 
My only real complaint is about their website. It's a mess. Very hard to navigate. I'd love to be able to read the product descriptions of each flavor before committing to a purchase, but it isn't really possible to do so, unfortunately."
"PA","Looking for a classy gift for yourself or your family, check out Jay Design. The name says nothing at all about this great little find. Inside the doors from the old fashioned store front, you are welcomed into a room of soap.  Yes - that's right - soap.  Jay Design creates unique and beautifully scented soaps.  Even more unique are the vintage style wrappers and ribbon wrapping these little clean bars. 

You can choose from an assortment of decorative style soaps (think cupcakes, cookies, rubber ducky) or the standard bar soap - which looks french milled and so o'lala.  The bar soaps are sold hand wrapped in vintage papers designed  by a local designer.  The scents range from flower to spices to unscented bars.  There is even a bar soap for doggies. 

You can also buy unwrapped soaps - you pick the bars and scents from those out - per 3 or 6 a set.  A great way to stock up - I purchased six today!  (Now I just have to decide if I am going to hoard them all or give them as gifts.)

I had a great time chatting with the store clerk/manager who was very informative.  They can make custom labels on bigger bars or little tags on smaller gift bars for weddings, baby showers, etc.  

The pics are from their website - you can order online as well!!  

So check it out - well worth the time. :)  (PS. The pictures here are from the website - I will try and get pics of the cute little store at some point.)"
